ID,FIRM_NAME,ELITE_FIRM,TRADE_TYPE,TRAN_ID,TRAN_DATE,PROD_ID,TRAN_AMT
FECOMP3J0U,,,P,73824529,2018-08-05 23:27:00,1017,11538.602535944086
TPJKXTM0CB,Firm C,,I,65513825,2018-04-28 00:21:00,1017,64644.42752339082
W1Y175DVPO,Firm B,,I,68531054,2018-06-01 07:08:00,9667,7711.504428938379
RAO5TAG1BD,,,P,77045293,2018-04-30 12:30:00,7455,-175331.89452742555
D2XB6WSA2C,Firm H,,I,84332321,2018-04-25 04:46:05,7341,9493.29260063238
PO2L3AEFED,Firm H,,I,39552972,2018-12-14 05:17:00,2837,5788.486469406166
FAMB7AU0KM,Firm K,,I,97549487,2018-03-11 14:11:00,9667,8258.969595370436
MUJWN4XFML,,,P,71147665,2018-01-07 23:34:00,6099,7503.822294341091
LSVU61S7XC,,,P,83222184,2018-01-22 00:06:00,2837,12920.711435759797
3XO893HUB7,Firm A,,I,58506763,,4233,13282.39003838023
W1Y175DVPO,Firm B,,I,77489936,2018-04-12 03:39:00,2439,15288.042873379434
4KWW1KR3JY,Firm L,YES,I,45733542,2018-05-10 11:53:00,1017,2850.0337256708244
77WCO3DEI2,Firm J,,I,63336753,2018-08-28 02:29:00,1972,54617.60743703405
MMF0ILGGR0,,,P,83290603,2018-09-16 11:18:00,2439,4238.581678393371
3XO893HUB7,Firm A,,I,67968009,2018-11-03 21:14:00,2439,5439.788992030666
R5S5MUFVWU,Firm C,,I,14283176,2018-04-09 20:30:05,1549,6613.966819302074
DF49LAD02I,Firm L,YES,I,18401001,2018-11-08 08:57:00,4330,54370.72873010407
6F2QRT6N0N,,,P,14451855,2018-04-24 02:30:05,7341,4285.901330463819
623GI3T18A,Firm C,,I,86841412,2018-01-29 04:56:00,1017,10572.240333285104
MMF0ILGGR0,,,P,21817482,2018-05-08 15:06:00,1017,3672.0459255488768
8UD4S22K70,,,P,72278361,2018-07-30 01:41:10,9667,6462.497421187987
PO2L3AEFED,Firm H,,I,-91273620,2018-08-10 14:07:08,7341,-9265.066409284775
827HZMYB0T,Firm J,,I,92496930,2018-04-21 21:19:00,1972,14551.203009355198
A06WP1H62W,Firm J,,I,78408955,2018-11-07 03:18:00,2439,241814.62308245423
6RUCM9BPJ9,,,P,-82490334,2018-06-09 00:42:01,1017,-10396.58504036303
R89BBWNCD8,Firm B,,I,85571154,2018-07-08 18:57:00,9667,7836.496304345277
N3GUJVQNZ8,,,P,38077679,2018-02-17 16:14:00,6168,4675.007612797021
ADY9EZRG5S,,,P,89945978,2018-11-15 01:58:00,2837,65958.26908658416
5KO6XTG3NZ,Firm H,,I,90160589,2018-01-03 14:32:00,1017,3135.704618553328
RAO5TAG1BD,,,P,84560127,2018-09-27 10:35:00,1549,88361.79146091337
3CN0CG38T5,Firm L,YES,I,43261726,2018-04-07 04:04:00,1017,7105.795460418407
ZQ5C5X1DWI,,,P,46574317,2018-03-05 20:03:00,7455,17033.65894548317
SXS9F6CSY1,Firm L,YES,I,61982528,2018-07-13 00:40:00,1017,43739.407824283495
9QWF3LA00H,Firm K,,I,25879996,2018-10-25 11:39:00,1017,2883.81421382156
623GI3T18A,Firm C,,I,-96704949,2018-12-25 00:02:01,6168,-11937.213537287405
ZKMO6UT86Q,Firm J,,I,-23527493,2018-06-29 14:12:01,6099,-15553.910344911636
D2XB6WSA2C,Firm H,,I,27688831,2018-05-14 21:13:05,7341,10151.205384630483
701CU2R5WE,Firm J,,I,56740335,2018-01-04 09:59:00,1017,6773.6824992959155
B79TELFZL7,Firm J,,I,18907586,2018-02-18 02:44:00,1017,9406.669741419746
TPJKXTM0CB,Firm C,,I,19386591,2018-08-17 23:04:00,4252,68731.44464957621
PO2L3AEFED,Firm H,,I,14416092,2018-12-01 23:19:05,4330,9050.870374172995
GSITSYMDWU,,,P,53537953,2018-11-06 23:16:05,6099,11473.563001473645
F887AXNEJ8,Firm C,,I,54973302,2018-04-03 14:30:00,1549,7175.794037275985
3IZHN85PK8,Firm J,,I,17219713,2018-06-23 18:56:00,1549,3784.516657362773
R89BBWNCD8,Firm B,,I,15426364,2018-03-13 10:24:00,4330,9596.525735922303
H8G804ZI5V,Firm J,,I,83139493,2018-01-31 02:09:05,1017,1264.3976253334968
OMJMSPEXOA,Firm L,YES,I,24530203,2018-02-22 14:17:00,2837,-92936.29444824676
WCEPX3NJVK,,,P,90936061,2018-02-23 05:29:00,2837,13838.21414149335
CG6E63JPB7,Firm K,,I,-77891367,2018-05-13 13:28:01,1017,-8204.173200894438
SCQ0XCQ7O1,Firm L,YES,I,73775769,2018-05-15 02:28:00,2892,12002.171244135074
MMF0ILGGR0,,,P,31524720,2018-12-07 17:10:00,2183,-191.8227176583714
MMF0ILGGR0,,,P,52118059,2018-03-11 14:37:00,1017,7685.3480411424525
4ODNGNJKKP,Firm C,,I,-64284652,2018-11-26 00:33:01,1017,-4651.492043246459
EQF1X3CNKZ,,,P,28886241,2018-12-28 21:41:00,1246,5326.352897947231
0FIT0NJYNV,Firm B,,I,16772899,2018-08-02 13:07:00,6168,5665.322398287802
4L0Q61KPQL,Firm E,,I,-70494251,2018-03-23 19:35:01,2892,-8318.023827307255
MUJWN4XFML,,,P,87878793,2018-08-01 22:29:00,6168,-338.74044284661613
A06WP1H62W,Firm J,,I,32409990,2018-11-04 01:55:00,1017,90334.82787490753
AHTDNYP4A3,,,P,48801193,2018-03-08 18:34:05,1017,7447.925085129249
K2HI7Z6A4L,,,P,-45767784,2018-05-21 09:27:01,1017,-16042.493221444367
EQF1X3CNKZ,,,P,19807735,2018-09-28 23:18:00,1972,3861.775220235762
U3TBS57JJ5,,,P,42990459,2018-02-25 21:45:00,4233,13164.376884967487
ADY9EZRG5S,,,P,56207861,2018-04-30 01:23:00,1017,62074.0511929295
17PCTFAZUP,Firm K,,I,43039197,2018-07-11 06:39:05,4330,-4142.897464001951
K2HI7Z6A4L,,,P,49131901,2018-03-31 04:01:05,4252,5471.7064816622105
ADY9EZRG5S,,,P,99422083,2018-07-19 13:07:00,1549,42655.618454476215
2F99RMVRIZ,Firm G,YES,I,15505317,2018-01-05 14:29:00,2183,16613.09599799908
K2HI7Z6A4L,,,P,71198469,2018-03-14 22:07:00,6099,13377.256943670664
LSVU61S7XC,,,P,83610950,2018-10-11 14:29:00,2439,6628.421060211316
17PCTFAZUP,Firm K,,I,17382476,2018-03-29 02:15:00,2837,7275.684813162647
3CN0CG38T5,Firm L,YES,I,49124928,2018-05-16 23:18:00,1017,16772.2030207394
TPJKXTM0CB,Firm C,,I,16793392,2018-07-26 19:30:00,1017,86743.90198664718
CDGKL7HHXF,Firm J,,I,-91427409,2018-04-09 21:35:08,2183,-11659.120348266735
F887AXNEJ8,Firm C,,I,38977148,,1017,-2806.2677353550407
4NI2BAS5NY,Firm E,,I,48799408,2018-11-11 13:40:00,6168,5283.228952734019
7VBKY5B1PM,,,P,19819034,2018-06-09 08:42:00,1017,13814.484956711236
UYPHDND4FA,Firm B,,I,-34538978,2018-07-19 23:27:01,2837,-11073.996286484811
KUUHY8JMSM,Firm C,,I,35440639,2018-10-28 07:18:00,2837,91471.08376327869
3XO893HUB7,Firm A,,I,-44514654,2018-06-08 07:17:01,5280,-5971.535985451357
ZKMO6UT86Q,Firm J,,I,66111929,2018-07-29 13:13:00,1017,12037.785349636482
4CQTUTNULG,Firm C,,I,35010722,2018-04-21 09:20:00,1017,10273.897018873531
NTEGEVCM9X,Firm H,,I,35236142,2018-02-16 23:09:00,4330,3283.5387462067883
FECOMP3J0U,,,P,70964784,2018-01-09 04:13:00,1017,8440.512874211445
TN2QK2P9RS,,,P,-33335517,,1017,-4706.344963900674
5EEVEQ6ENR,,,P,-34072391,2018-07-02 04:38:08,6168,-5307.605045118452
2A9X4KHXZI,Firm C,,I,-89136904,2018-05-14 20:21:01,1017,-9894.858294918706
J7BTWJ81S5,Firm J,,I,34935123,2018-09-26 20:27:05,1017,8602.957700567767
ZK6QSE5CWV,Firm G,YES,I,50004756,2018-08-09 15:29:00,1017,81232.00393920019
59YB0GWAEV,,,P,11556078,2018-05-31 22:39:00,9667,10637.340823315884
DBYS4P30SU,Firm J,,I,17468700,2018-05-14 01:29:00,7455,82579.17326635883
CDGKL7HHXF,Firm J,,I,10024862,2018-01-15 17:00:00,6168,12635.89441589438
R5S5MUFVWU,Firm C,,I,79138952,2018-07-25 21:11:05,6099,7365.063982913822
0FIT0NJYNV,Firm B,,I,61819703,2018-10-06 11:32:00,1051,7504.247844499495
R5S5MUFVWU,Firm C,,I,-82223332,2018-12-25 17:44:01,6168,-9298.00194410104
QZ8A8293I9,Firm G,YES,I,-31698803,2018-02-23 01:13:01,2439,-12169.656794350007
5KO6XTG3NZ,Firm H,,I,62564371,2018-03-13 19:25:05,1549,14594.532034353933
EQF1X3CNKZ,,,P,82104373,2018-11-29 16:38:00,1017,13808.712150374711
ZW0J9NZAS3,,,P,14168398,2018-05-26 16:24:00,1017,13319.73746874115
CG6E63JPB7,Firm K,,I,31234101,2018-01-18 18:39:00,5280,14057.592352671672
701CU2R5WE,Firm J,,I,-62091818,2018-06-02 06:36:01,1017,-7912.7273957957705
HBRJJ06A8Z,Firm J,,I,77260527,2018-10-13 05:28:00,1017,10321.827420009626
RG0G1D96G3,Firm L,YES,I,96965256,2018-05-05 08:44:00,4330,19123.10311049894
6F2QRT6N0N,,,P,88710394,2018-09-17 23:41:00,1017,12102.192638626762
N5TBEZFG1P,Firm L,YES,I,72494929,2018-06-18 18:09:05,1017,12436.813989518252
C9NRGXF7IO,Firm J,,I,57961302,2018-06-04 16:17:00,1972,47748.7769167965
AM03D1XUAP,Firm L,YES,I,63035522,2018-11-11 13:34:00,1549,275458.9786491515
K2HI7Z6A4L,,,P,45402349,2018-10-16 17:55:00,2837,14074.85428416736
701CU2R5WE,Firm J,,I,40656838,2018-02-12 17:56:00,1051,6126.9676293747225
SXS9F6CSY1,Firm L,YES,I,97796513,2018-11-21 09:32:00,5280,69853.88916573567
LSVU61S7XC,,,P,32048293,2018-11-06 14:02:00,1017,8111.927878792527
4ODNGNJKKP,Firm C,,I,56126819,2018-02-17 00:46:00,1017,5081.134971604003
B79TELFZL7,Firm J,,I,76426364,2018-02-02 04:53:00,7341,8066.785133016163
H3EALASYBT,,,P,12882436,2018-06-01 01:27:00,4330,13245.905135164843
A06WP1H62W,Firm J,,I,11556077,2018-08-09 16:20:00,2837,168193.02985018824
PO2L3AEFED,Firm H,,I,-19701348,2018-11-06 23:28:01,1017,-13434.08559954797
C9NRGXF7IO,Firm J,,I,60937834,2018-05-10 01:59:00,2837,192654.40695835114
CDGKL7HHXF,Firm J,,I,48053541,2018-06-19 16:19:00,1549,10027.92235914067
13Y2YC97H6,Firm L,YES,I,81761909,2018-06-19 23:14:00,1017,122152.2020637098
2A9X4KHXZI,Firm C,,I,20162634,2018-04-07 05:36:00,1549,8394.124562356279
B79TELFZL7,Firm J,,I,-59154486,2018-06-11 23:46:01,1017,-2185.3830199426184
W5S4X42JSQ,Firm A,,I,78752367,2018-07-30 20:04:00,1017,-178228.46457641452
DF49LAD02I,Firm L,YES,I,69325863,2018-09-29 19:14:00,9667,55884.95577264289
DQX3E7JVFZ,Firm K,,I,78627190,,1017,4426.599489427108
8IFVOHRN39,Firm E,,I,-24986421,2018-05-13 12:38:01,7455,-8230.031044567328
8IFVOHRN39,Firm E,,I,31299603,2018-07-27 01:58:00,6168,13272.647548656036
QXNWJE6H5G,Firm J,,I,-90165590,2018-07-07 12:02:01,2183,-10942.705695655004
MMF0ILGGR0,,,P,22174262,2018-10-26 21:37:00,1017,2509.315361811523
63WPDBSF0P,Firm L,YES,I,44297905,2018-12-09 21:27:00,6099,8102.604058388985
N3GUJVQNZ8,,,P,-12087557,2018-07-17 06:55:01,9667,-11513.939121801162
ZW0J9NZAS3,,,P,-23616778,2018-12-04 19:23:01,6099,-8137.451025045971
MMF0ILGGR0,,,P,13599764,2018-01-21 11:59:00,6099,10872.138805911796
DNXZLTM3AA,,,P,17587797,2018-03-22 23:55:05,1549,-263.5076448584605
R5S5MUFVWU,Firm C,,I,25512273,2018-05-07 01:15:00,1549,3352.7186700252028
827HZMYB0T,Firm J,,I,66293412,2018-10-07 19:06:00,1017,14673.32910806764
QH6U83FHKN,Firm J,,I,33775309,2018-03-12 22:21:00,1017,71245.86494430747
LMPLLW4ENR,Firm K,,I,49078399,2018-05-07 01:31:05,1017,10632.864620546348
GSITSYMDWU,,,P,18053281,2018-05-25 09:41:00,1017,8072.3779865322695
CDGKL7HHXF,Firm J,,I,16099186,2018-11-12 15:28:00,1017,8348.03896031595
2A9X4KHXZI,Firm C,,I,42287201,2018-08-08 05:24:05,7341,11553.502974531497
D2XB6WSA2C,Firm H,,I,73268329,2018-04-30 16:16:00,1017,14617.746747876643
1ZEAIO3U5N,Firm J,,I,45014629,2018-09-02 19:15:00,1017,34029.486729850316
K3M3GSSAN2,Firm L,YES,I,72546007,2018-05-12 13:54:00,1017,13277.195737416709
QH6U83FHKN,Firm J,,I,78697867,2018-10-05 18:38:00,1017,68963.82075134639
13Y2YC97H6,Firm L,YES,I,53486104,2018-05-25 07:42:00,1017,176437.75612830013
8IFVOHRN39,Firm E,,I,-11776542,2018-07-13 00:27:01,4330,-12289.133072913635
N0UGYR5O8A,Firm L,YES,I,-14411209,2018-11-02 06:26:01,1017,-4065.886097980512
HBRJJ06A8Z,Firm J,,I,41412219,2018-12-16 02:05:00,5280,13250.245347163413
4L0Q61KPQL,Firm E,,I,36375220,2018-02-05 10:21:00,2439,12445.69374968505
3B7BHD6UEU,Firm L,YES,I,88353801,2018-04-13 07:38:00,1017,18444.109035455294
X7SUJHX95Z,Firm J,,I,83514543,2018-04-16 04:47:00,6099,5882.011537910918
AHTDNYP4A3,,,P,17884698,2018-07-04 05:50:00,1017,5655.2981788794295
623GI3T18A,Firm C,,I,-44810811,2018-03-01 03:41:08,1017,-7531.011802264109
TXW929QG7V,Firm A,,I,38112091,2018-12-12 05:50:00,6168,165692.30152740527
2A9X4KHXZI,Firm C,,I,21127631,2018-05-17 15:45:00,6168,17108.903528447034
CG6E63JPB7,Firm K,,I,80056372,2018-07-08 13:32:00,1017,11516.856901856292
LSVU61S7XC,,,P,56748943,2018-02-24 08:56:00,4330,7199.800428367236
BMSLHUUBMM,Firm C,,I,-98690091,2018-06-27 08:56:01,9667,4649.585991116408
CDGKL7HHXF,Firm J,,I,70354398,2018-03-06 19:42:00,9667,6364.907913156679
K2HI7Z6A4L,,,P,95640806,2018-06-08 08:44:05,4252,11651.325216791787
UYPHDND4FA,Firm B,,I,98838285,2018-11-11 00:46:00,9667,6481.737409733172
GSITSYMDWU,,,P,15267814,2018-02-18 02:38:00,6168,11659.800495460879
W1Y175DVPO,Firm B,,I,-82541913,2018-07-29 02:33:01,7455,-9155.47645159848
701CU2R5WE,Firm J,,I,36341161,2018-06-04 19:56:00,4252,8249.192602196208
TPJKXTM0CB,Firm C,,I,80875687,2018-09-04 21:55:00,2439,49350.11398196656
U7BJKAE83O,,,P,-92015065,2018-08-27 08:49:01,1549,-20971.86883593309
E4IAL3HYBA,Firm A,,I,-99938609,2018-07-23 20:15:01,1017,-5420.395910538306
N5TBEZFG1P,Firm L,YES,I,72223655,2018-05-06 17:22:05,1017,16851.280368971715
2J1CGBDXSV,,,P,83673386,2018-09-18 04:21:00,4330,8279.51323412814
7VBKY5B1PM,,,P,47302328,,1549,3297.5362514903522
08JLESLKWL,,,P,47158363,2018-02-03 11:50:00,1017,20059.3160459457
MUJWN4XFML,,,P,60195906,2018-07-30 01:59:00,1017,10135.097380537867
ADY9EZRG5S,,,P,39099354,2018-07-11 11:30:00,1017,73777.44062878162
MPFMN2X83W,,,P,56136219,2018-02-25 11:51:00,1017,11309.953959789807
WL69WBRD1G,Firm H,,I,97400994,2018-03-31 00:33:05,2837,2992.14629070107
N3GUJVQNZ8,,,P,60999913,2018-03-13 23:56:00,4330,7559.143372476468
WCEPX3NJVK,,,P,-63677176,2018-12-16 11:39:08,1972,-10086.65709864504
ZW0J9NZAS3,,,P,54523058,2018-03-20 02:26:00,1017,4205.62278470227
086N3Y4VVM,Firm L,YES,I,-50361671,2018-05-21 01:15:01,1017,-11662.829530775647
TMD4NCAUKL,Firm H,,I,72513952,2018-06-03 03:45:00,1017,70229.59865773804
LMPLLW4ENR,Firm K,,I,54587855,2018-11-13 13:52:00,1549,8702.205716999031
DQX3E7JVFZ,Firm K,,I,14166424,2018-03-09 00:45:00,1972,3774.8905172160967
MMF0ILGGR0,,,P,42371447,2018-03-29 21:20:00,6168,4134.505798789612
FECOMP3J0U,,,P,93941126,2018-03-23 19:09:00,1017,2506.7501202626268
086N3Y4VVM,Firm L,YES,I,32784207,2018-08-30 10:06:00,7341,11380.695663788654
S7TXRKQ94E,,,P,37931376,2018-03-21 13:30:00,1017,2809.6771550370513
007AS3ESRJ,Firm J,,I,38389384,2018-03-06 00:49:05,4330,15450.40950367054
F887AXNEJ8,Firm C,,I,66512788,2018-09-27 19:38:00,1017,18125.123370775236
ZW0J9NZAS3,,,P,24330649,2018-12-23 23:35:00,4252,6741.790217205641
701CU2R5WE,Firm J,,I,-39488131,2018-11-17 01:20:08,9667,-9170.988804190063
63WPDBSF0P,Firm L,YES,I,-50936515,2018-11-11 10:32:01,1017,-9355.487216052406
R5S5MUFVWU,Firm C,,I,14283176,2018-04-09 20:30:10,1549,6613.966819302074
6RUCM9BPJ9,,,P,10252468,2018-10-16 10:25:00,1017,10834.998964140112
4KWW1KR3JY,Firm L,YES,I,13899760,2018-01-14 21:55:00,4252,9886.623128223624
AYGKZW5YPG,Firm C,,I,76076446,2018-11-12 22:00:00,5280,70931.72656664057
08JLESLKWL,,,P,86131359,2018-06-12 19:02:00,4252,18205.274176727497
CG6E63JPB7,Firm K,,I,35458029,2018-09-23 04:29:00,1549,10543.855204257094
R5S5MUFVWU,Firm C,,I,10632158,2018-03-14 14:28:00,5280,18620.37483524472
F887AXNEJ8,Firm C,,I,29510823,2018-08-22 07:57:05,9667,10439.764697171504
UDSS4B9P65,Firm G,YES,I,95276000,2018-05-27 18:34:00,1017,12655.51341926189
2WTR20XDSA,,,P,96825989,2018-02-03 10:06:05,4330,7966.589146469016
NTEGEVCM9X,Firm H,,I,32290842,2018-11-21 03:23:00,1017,51892.830835559085
RBD08MZXX1,Firm A,,I,69982018,2018-10-08 22:42:10,2439,7051.133004338345
HBRJJ06A8Z,Firm J,,I,67814956,2018-04-21 14:13:00,2837,7201.579273672431
R8P9WHSOGD,,,P,-86207372,2018-05-31 01:53:01,1017,-11951.261538238083
3XO893HUB7,Firm A,,I,46547572,2018-04-11 05:27:00,1549,14779.429010326963
4CQTUTNULG,Firm C,,I,84846284,2018-01-16 04:33:00,6099,8339.428752166934
SCQ0XCQ7O1,Firm L,YES,I,-82943406,2018-09-06 16:50:01,7455,-9044.475199240771
PO2L3AEFED,Firm H,,I,-57592978,2018-07-14 22:49:01,9667,-9941.214632607174
ZW0J9NZAS3,,,P,80281848,2018-01-11 02:36:00,4330,11811.673162117293
6RUCM9BPJ9,,,P,94336838,2018-08-14 15:54:05,2439,17740.49993018821
AHTDNYP4A3,,,P,40419722,2018-12-29 00:49:00,1549,3872.586292736426
N5TBEZFG1P,Firm L,YES,I,24947083,2018-09-01 15:43:00,1017,15657.50793805298
B79TELFZL7,Firm J,,I,82419814,2018-09-25 16:54:05,1017,19172.657824311507
N5TBEZFG1P,Firm L,YES,I,14155782,2018-02-18 21:09:00,2837,14254.796344821989
RAO5TAG1BD,,,P,49892028,2018-06-18 13:35:00,1017,98436.84103890491
FO8YWV23ZK,Firm I,,I,59312681,2018-02-23 12:51:00,1017,57749.730325125216
YH7NSGYL1V,Firm F,,I,69793792,2018-09-12 17:04:00,1017,10967.07450308385
UDSS4B9P65,Firm G,YES,I,35703844,2018-04-08 08:00:00,1017,11395.968896239143
Z3X0LBABH7,Firm K,,I,57641234,2018-02-22 05:58:00,1017,18969.676336248707
3XO893HUB7,Firm A,,I,76640878,2018-05-27 02:39:00,9667,16941.564716386754
SCQ0XCQ7O1,Firm L,YES,I,27573376,2018-02-28 06:29:00,4215,9513.290299047643
Q16YO4JCU6,Firm K,,I,93551397,2018-12-13 14:01:00,2439,7876.3991056413015
SCQ0XCQ7O1,Firm L,YES,I,15343816,2018-10-21 12:25:00,4330,13400.037042977588
N3GUJVQNZ8,,,P,-38230772,2018-09-01 02:23:01,1017,-9510.014033370844
3B7BHD6UEU,Firm L,YES,I,68260921,2018-11-28 11:00:00,2837,5390.521379136182
5EEVEQ6ENR,,,P,25011460,2018-10-13 20:28:00,1051,6523.438276137232
FO8YWV23ZK,Firm I,,I,91672436,2018-12-05 05:59:00,4252,55604.08872390542
A06WP1H62W,Firm J,,I,29252690,2018-03-17 16:34:00,2837,273752.17842630827
QH6U83FHKN,Firm J,,I,17583955,,1017,61866.76617250496
166FJV65R6,Firm C,,I,82947661,2018-03-12 13:26:00,1017,3951.1846662559733
LMPLLW4ENR,Firm K,,I,-12564106,2018-12-17 07:05:01,9667,-6333.546683415418
17PCTFAZUP,Firm K,,I,54123675,2018-04-26 03:26:00,1549,13724.808134269066
UYPHDND4FA,Firm B,,I,60512957,2018-08-10 17:46:00,1549,9684.977587503328
T8NOPQSIWF,,,P,84969008,2018-08-17 03:32:00,1017,7116.8963873748935
08JLESLKWL,,,P,93172630,2018-04-08 00:38:05,1017,10680.0193956249
T8NOPQSIWF,,,P,54622395,2018-01-24 13:25:00,1017,10849.596277636618
R8P9WHSOGD,,,P,85230522,2018-09-13 14:37:00,1549,20323.053675931777
TMD4NCAUKL,Firm H,,I,63159655,2018-03-20 22:16:00,1017,49297.83082478204
08JLESLKWL,,,P,47511488,2018-07-08 19:58:00,6099,12416.766748231543
B79TELFZL7,Firm J,,I,36862149,2018-11-07 02:16:00,2837,7565.741993639846
0FIT0NJYNV,Firm B,,I,-75666251,2018-10-09 12:38:01,1972,-12150.318352173459
4KWW1KR3JY,Firm L,YES,I,85761486,2018-09-10 08:09:00,9667,5903.39888366265
DQX3E7JVFZ,Firm K,,I,42523255,2018-08-30 00:18:00,1017,11016.643780193745
EQF1X3CNKZ,,,P,-33856074,2018-10-24 04:58:08,4330,-7368.973022004033
CG6E63JPB7,Firm K,,I,44045796,2018-03-25 13:17:00,6099,11819.140337652098
DQX3E7JVFZ,Firm K,,I,29615040,2018-04-05 13:23:00,7455,15790.163724477927
N5XWRI212R,Firm A,,I,43751051,2018-10-14 02:36:00,7455,14441.899074349398
TN2QK2P9RS,,,P,62166468,2018-07-03 12:35:00,7341,15582.004121739034
K3M3GSSAN2,Firm L,YES,I,63735884,2018-11-05 16:43:00,6168,9779.733223950663
SCQ0XCQ7O1,Firm L,YES,I,27675476,2018-05-16 10:46:00,6168,9475.83455634514
2F99RMVRIZ,Firm G,YES,I,70595496,2018-07-27 04:47:00,9667,17364.67851209354
8IFVOHRN39,Firm E,,I,-48096858,2018-09-18 05:38:08,6099,-1127.976376321416
D2XB6WSA2C,Firm H,,I,54917517,2018-04-09 04:51:00,1017,12547.982296842943
LSVU61S7XC,,,P,70455361,2018-09-26 15:23:05,1549,21345.85993241028
GSITSYMDWU,,,P,28748620,2018-12-30 08:05:00,2837,6832.564775748947
5EEVEQ6ENR,,,P,98817094,2018-11-25 18:46:00,1017,2421.783932247356
17PCTFAZUP,Firm K,,I,93744116,2018-04-03 01:01:00,1017,20917.109958225265
N5TBEZFG1P,Firm L,YES,I,-54050841,2018-09-14 12:41:01,9667,-11203.31708867916
A4J0YU0L11,Firm J,,I,78009673,2018-01-09 06:12:00,6168,256172.59089176392
U9EL7D4ERT,Firm E,,I,69965676,2018-01-21 23:23:00,1017,61205.53958373642
CG6E63JPB7,Firm K,,I,49461813,2018-12-13 20:48:00,2183,13221.95323756047
CG6E63JPB7,Firm K,,I,18627151,2018-01-24 14:04:00,1017,13136.143089388377
A4J0YU0L11,Firm J,,I,64347815,2018-11-24 20:36:00,1017,135305.62347940714
TPJKXTM0CB,Firm C,,I,92114441,2018-01-30 23:12:00,1017,61460.85746657454
N0UGYR5O8A,Firm L,YES,I,14179075,2018-01-09 12:57:00,6168,5414.4601216346055
SCQ0XCQ7O1,Firm L,YES,I,48895474,2018-03-24 17:00:00,1549,-5387.3967807184445
9KPSVHG8YA,,,P,57545576,2018-11-05 18:38:00,4252,14852185.043989435
4L0Q61KPQL,Firm E,,I,54054645,2018-10-02 09:51:00,1017,13012.964572221555
TN2QK2P9RS,,,P,77076791,2018-10-11 11:14:00,1017,14998.473602253654
V9N3ZKPZHH,,,P,23833765,2018-03-07 00:43:10,2837,63.0431562862559
DQX3E7JVFZ,Firm K,,I,57111923,2018-07-03 05:43:10,1017,8842.64749344819
DQX3E7JVFZ,Firm K,,I,80510701,2018-12-18 15:36:00,4330,16104.810518322038
H9NSEIPUYE,Firm G,YES,I,-28493248,2018-09-12 13:52:01,9667,-13243.430330696887
8UD4S22K70,,,P,-27137447,,2837,-12754.709639997578
K3M3GSSAN2,Firm L,YES,I,97838011,2018-08-28 18:44:00,1017,7848.511658149341
PO2L3AEFED,Firm H,,I,37109846,2018-05-17 03:37:00,4252,10971.322841780035
5KO6XTG3NZ,Firm H,,I,65893946,2018-07-01 12:54:00,7341,9440.930313257526
K2HI7Z6A4L,,,P,26139497,2018-04-19 11:54:00,1017,10885.791253275156
N5XWRI212R,Firm A,,I,83461896,2018-03-01 21:24:00,4252,11769.113116113604
ADY9EZRG5S,,,P,12649706,2018-11-16 15:11:00,2837,70798.30643436084
K3M3GSSAN2,Firm L,YES,I,-89407326,2018-01-01 02:31:08,1017,-11908.310347989373
OMJMSPEXOA,Firm L,YES,I,70104398,2018-08-08 02:47:00,1017,131958.11208391679
QZ8A8293I9,Firm G,YES,I,98407763,2018-09-24 21:10:05,6168,17339.117167734068
CG6E63JPB7,Firm K,,I,41152977,2018-11-09 04:10:00,4233,4452.550772028777
08JLESLKWL,,,P,47235836,2018-12-30 02:10:00,9667,7142.807546296252
GKKCWNOKZ0,Firm G,YES,I,63281924,2018-08-09 05:55:00,1017,16504.71243039004
A06WP1H62W,Firm J,,I,51343687,2018-11-01 09:37:00,4215,-9796.641868261242
N5XWRI212R,Firm A,,I,33313386,2018-08-05 03:33:00,2439,-2722.681852472889
2A9X4KHXZI,Firm C,,I,10724839,2018-01-04 18:49:00,2183,10572.919716845843
S7TXRKQ94E,,,P,53912380,2018-03-28 02:09:00,1017,11764.564970374993
F887AXNEJ8,Firm C,,I,96324076,2018-07-23 16:16:00,1017,756.9040455640478
RAO5TAG1BD,,,P,35072795,2018-12-03 05:28:00,1549,143679.09442010894
R8P9WHSOGD,,,P,-86207372,2018-05-31 01:53:08,1017,-11951.261538238083
UYPHDND4FA,Firm B,,I,48321892,2018-09-30 03:14:00,2837,6587.787655777633
6RUCM9BPJ9,,,P,61585957,2018-04-14 13:07:00,1017,7454.281520061522
K2HI7Z6A4L,,,P,85567880,2018-03-05 10:13:00,2439,1929.99274630578
FO8YWV23ZK,Firm I,,I,97691107,2018-01-19 17:40:00,4330,72708.49522230362
ZK6QSE5CWV,Firm G,YES,I,27793406,2018-09-17 05:54:00,1017,211992.86143225039
8UD4S22K70,,,P,83023314,2018-12-17 07:51:00,6168,13136.666426869648
F887AXNEJ8,Firm C,,I,57476961,2018-07-23 23:58:00,6099,19259.090975485804
77WCO3DEI2,Firm J,,I,97016700,2018-01-04 09:37:00,1017,56138.79627240741
Z3X0LBABH7,Firm K,,I,26031465,2018-04-19 10:31:00,2837,10539.280898499404
Q16YO4JCU6,Firm K,,I,-57094684,2018-02-15 03:36:01,7455,282.5125124854221
77WCO3DEI2,Firm J,,I,93812144,2018-09-17 01:15:00,2837,68189.5745761353
