DATE,ID,EMAIL_SENT,EMAIL_OPENED,IN_PERSON_MEETING,PHONE_ATTEMPT,PHONE_SUCCESS,WEBINAR,MAIL
06/16/2018,UYPHDND4FA,28,0,1,3,0,28,1
09/04/2018,UYPHDND4FA,30,29,4,0,0,28,2
09/21/2018,UYPHDND4FA,35,10,4,1,1,8,2
01/01/2018,UYPHDND4FA,34,21,3,2,0,30,0
03/01/2018,UYPHDND4FA,8,18,3,0,0,36,2
03/16/2018,UYPHDND4FA,33,32,1,0,1,66,1
12/17/2018,UYPHDND4FA,3,14,4,1,1,52,2
07/12/2018,UYPHDND4FA,34,27,0,1,1,25,0
04/26/2018,UYPHDND4FA,6,10,0,0,2,72,1
08/24/2018,UYPHDND4FA,8,27,1,1,2,12,0
12/28/2018,UYPHDND4FA,16,27,4,1,1,38,1
09/03/2018,UYPHDND4FA,21,24,2,2,1,75,2
06/26/2018,UYPHDND4FA,17,6,3,1,0,53,0
07/21/2018,UYPHDND4FA,19,16,2,0,1,45,0
11/27/2018,UYPHDND4FA,9,3,0,3,0,15,0
07/11/2018,UYPHDND4FA,19,8,1,3,2,70,1
04/10/2018,UYPHDND4FA,16,6,2,2,0,61,2
07/30/2018,UYPHDND4FA,25,13,0,3,2,70,0
06/13/2018,UYPHDND4FA,3,2,3,2,1,6,0
11/05/2018,UYPHDND4FA,24,15,2,2,2,46,1
01/14/2018,UYPHDND4FA,9,17,1,0,1,63,2
10/11/2018,UYPHDND4FA,39,1,1,1,1,12,2
01/13/2018,UYPHDND4FA,14,14,3,3,0,76,2
01/24/2018,UYPHDND4FA,8,5,0,1,1,25,0
01/27/2018,UYPHDND4FA,13,30,0,1,2,48,1
07/03/2018,UYPHDND4FA,18,18,2,3,1,18,1
01/11/2018,UYPHDND4FA,36,16,0,0,1,60,0
06/12/2018,UYPHDND4FA,24,6,0,1,0,41,2
05/06/2018,UYPHDND4FA,13,29,2,1,2,71,2
05/19/2018,UYPHDND4FA,13,3,3,3,2,39,1
02/21/2018,UYPHDND4FA,2,26,4,0,1,29,0
09/03/2018,UYPHDND4FA,36,8,3,1,1,76,0
10/28/2018,UYPHDND4FA,25,21,2,1,0,8,2
04/22/2018,UYPHDND4FA,18,33,0,1,2,47,1
07/09/2018,UYPHDND4FA,35,33,3,1,1,32,0
08/22/2018,UYPHDND4FA,34,21,1,1,1,13,0
12/23/2018,UYPHDND4FA,12,22,2,1,0,17,2
08/09/2018,UYPHDND4FA,2,16,0,0,2,35,2
05/26/2018,UYPHDND4FA,23,26,3,0,1,55,1
03/18/2018,UYPHDND4FA,29,31,3,1,2,34,0
01/07/2018,UYPHDND4FA,17,18,2,1,0,11,2
12/04/2018,UYPHDND4FA,25,11,1,2,0,24,2
09/13/2018,UYPHDND4FA,10,25,3,0,0,73,0
11/16/2018,UYPHDND4FA,38,15,2,2,0,56,0
10/29/2018,UYPHDND4FA,1,4,4,1,2,31,0
08/24/2018,UYPHDND4FA,25,16,2,3,1,22,0
12/08/2018,UYPHDND4FA,39,26,3,2,2,1,1
07/21/2018,UYPHDND4FA,9,0,0,1,0,55,2
06/01/2018,UYPHDND4FA,26,19,3,1,2,14,0
11/01/2018,UYPHDND4FA,11,12,4,1,1,74,1
03/22/2018,UYPHDND4FA,3,23,2,2,2,6,2
06/27/2018,UYPHDND4FA,34,18,4,1,0,29,1
09/02/2018,UYPHDND4FA,35,15,1,2,0,48,1
03/15/2018,UYPHDND4FA,27,12,3,3,1,8,0
10/10/2018,UYPHDND4FA,7,18,1,0,2,21,1
01/08/2018,UYPHDND4FA,39,2,3,0,2,14,1
12/10/2018,UYPHDND4FA,33,22,0,0,0,9,1
01/03/2018,623GI3T18A,15,29,1,3,1,47,2
04/28/2018,623GI3T18A,0,27,4,1,0,46,0
05/07/2018,623GI3T18A,37,9,3,2,1,72,0
07/23/2018,623GI3T18A,37,19,4,0,0,65,0
02/13/2018,623GI3T18A,28,10,3,0,2,16,1
10/15/2018,623GI3T18A,30,14,2,0,0,67,2
04/28/2018,623GI3T18A,32,11,3,3,2,62,1
09/10/2018,623GI3T18A,15,0,0,3,2,34,0
09/12/2018,623GI3T18A,2,31,4,3,1,57,1
02/04/2018,623GI3T18A,38,9,0,0,2,32,0
09/18/2018,623GI3T18A,20,32,0,0,0,61,1
08/26/2018,623GI3T18A,13,10,0,2,2,3,1
05/20/2018,623GI3T18A,3,14,4,0,1,73,0
03/06/2018,623GI3T18A,19,12,1,1,1,60,0
05/22/2018,623GI3T18A,34,27,4,3,1,13,1
02/07/2018,623GI3T18A,5,25,0,1,2,30,0
10/24/2018,623GI3T18A,21,3,4,0,1,12,2
09/18/2018,623GI3T18A,36,6,3,0,2,68,0
08/18/2018,623GI3T18A,7,2,0,3,2,52,1
03/01/2018,623GI3T18A,2,12,0,3,2,24,2
06/19/2018,623GI3T18A,20,21,1,3,0,69,2
08/03/2018,623GI3T18A,17,21,1,0,2,59,0
02/12/2018,623GI3T18A,1,29,1,1,2,77,2
11/18/2018,623GI3T18A,33,31,3,1,2,11,1
02/26/2018,623GI3T18A,28,9,3,1,2,51,0
08/15/2018,623GI3T18A,5,21,0,0,0,22,2
07/14/2018,623GI3T18A,7,1,0,1,2,31,1
03/21/2018,623GI3T18A,21,15,3,3,0,26,2
04/14/2018,623GI3T18A,22,18,1,3,1,54,0
08/31/2018,623GI3T18A,27,8,3,2,0,28,2
02/15/2018,623GI3T18A,9,18,3,0,1,29,1
10/21/2018,623GI3T18A,5,31,4,0,1,47,2
09/25/2018,623GI3T18A,34,9,1,2,0,1,1
02/03/2018,623GI3T18A,34,29,4,2,2,6,1
10/19/2018,623GI3T18A,30,25,4,0,0,46,1
03/28/2018,623GI3T18A,38,15,2,2,1,51,1
04/08/2018,623GI3T18A,10,24,3,3,1,51,1
08/16/2018,623GI3T18A,4,19,3,1,2,53,0
12/29/2018,623GI3T18A,22,0,2,1,0,14,1
03/04/2018,623GI3T18A,21,17,2,1,2,13,0
06/21/2018,623GI3T18A,21,23,2,1,1,7,1
10/17/2018,623GI3T18A,35,19,3,1,0,9,0
03/24/2018,623GI3T18A,31,24,3,2,0,66,0
09/24/2018,623GI3T18A,24,21,3,1,2,34,0
02/20/2018,623GI3T18A,28,23,4,3,2,46,2
06/03/2018,623GI3T18A,38,20,0,1,0,28,1
02/12/2018,623GI3T18A,37,13,3,0,1,44,1
05/10/2018,623GI3T18A,23,6,4,0,0,18,0
02/16/2018,623GI3T18A,15,27,4,1,2,28,1
08/03/2018,623GI3T18A,24,23,2,1,1,4,2
11/26/2018,623GI3T18A,5,28,1,3,2,14,1
01/09/2018,623GI3T18A,14,20,3,2,0,70,2
04/12/2018,623GI3T18A,28,11,3,2,2,20,1
09/19/2018,623GI3T18A,0,33,1,2,1,28,1
08/26/2018,623GI3T18A,26,31,2,3,0,31,1
04/13/2018,623GI3T18A,31,12,3,1,1,75,2
12/12/2018,623GI3T18A,37,32,2,2,1,59,0
11/12/2018,623GI3T18A,34,8,1,1,2,61,2
11/30/2018,623GI3T18A,26,21,4,3,2,0,1
02/03/2018,623GI3T18A,4,12,3,1,0,29,1
02/13/2018,623GI3T18A,9,2,3,1,1,56,0
06/06/2018,623GI3T18A,27,1,0,1,0,65,0
06/16/2018,623GI3T18A,31,20,4,1,1,18,1
04/18/2018,623GI3T18A,2,1,1,1,0,73,1
10/25/2018,623GI3T18A,8,21,4,1,2,78,2
01/18/2018,623GI3T18A,15,32,0,1,1,40,0
06/29/2018,623GI3T18A,38,26,3,1,2,54,1
08/14/2018,623GI3T18A,22,10,1,2,0,28,1
08/16/2018,623GI3T18A,28,8,4,1,0,74,1
12/23/2018,623GI3T18A,9,22,4,0,0,65,2
07/21/2018,623GI3T18A,23,7,3,2,0,62,0
07/02/2018,623GI3T18A,31,24,1,2,2,47,1
01/20/2018,623GI3T18A,19,21,4,3,2,27,1
11/10/2018,623GI3T18A,29,11,1,1,0,30,0
10/21/2018,623GI3T18A,6,17,1,3,2,47,2
08/03/2018,623GI3T18A,36,3,1,1,2,72,2
07/13/2018,2A9X4KHXZI,30,0,0,2,0,31,0
08/05/2018,2A9X4KHXZI,8,4,1,0,1,38,2
08/24/2018,2A9X4KHXZI,29,23,2,0,2,37,1
06/02/2018,2A9X4KHXZI,29,6,2,3,0,21,2
03/12/2018,2A9X4KHXZI,22,5,1,2,1,61,0
06/13/2018,2A9X4KHXZI,30,5,1,3,0,74,1
08/21/2018,2A9X4KHXZI,31,4,0,1,0,25,0
05/24/2018,2A9X4KHXZI,34,15,4,2,0,37,0
12/22/2018,2A9X4KHXZI,3,27,2,1,2,28,0
08/07/2018,2A9X4KHXZI,39,0,0,2,1,27,1
07/04/2018,2A9X4KHXZI,18,12,0,2,0,36,1
11/12/2018,2A9X4KHXZI,26,10,0,3,1,1,2
10/16/2018,2A9X4KHXZI,14,19,0,0,1,34,2
03/12/2018,2A9X4KHXZI,1,2,0,3,2,18,1
04/24/2018,2A9X4KHXZI,9,25,0,3,2,67,1
11/24/2018,2A9X4KHXZI,0,4,0,1,1,38,1
04/11/2018,2A9X4KHXZI,3,23,4,3,0,69,1
05/07/2018,2A9X4KHXZI,16,28,1,0,1,47,0
07/26/2018,2A9X4KHXZI,2,13,3,2,2,3,1
12/26/2018,2A9X4KHXZI,25,18,2,0,0,79,1
02/24/2018,2A9X4KHXZI,16,4,2,2,1,19,2
06/27/2018,2A9X4KHXZI,4,24,2,2,0,62,1
09/29/2018,2A9X4KHXZI,29,0,4,2,0,47,1
06/03/2018,2A9X4KHXZI,31,6,0,3,1,28,2
01/01/2018,2A9X4KHXZI,35,16,1,2,0,4,2
09/07/2018,2A9X4KHXZI,17,13,2,0,1,53,2
05/24/2018,2A9X4KHXZI,8,0,2,3,2,58,2
01/18/2018,2A9X4KHXZI,6,32,3,0,1,79,0
09/05/2018,2A9X4KHXZI,2,32,2,0,2,15,0
02/10/2018,2A9X4KHXZI,38,33,4,3,1,7,0
08/05/2018,2A9X4KHXZI,32,16,2,3,2,30,1
10/30/2018,2A9X4KHXZI,32,20,4,0,2,63,1
01/26/2018,2A9X4KHXZI,6,10,1,1,0,50,1
11/02/2018,2A9X4KHXZI,11,1,3,2,2,40,0
08/14/2018,2A9X4KHXZI,26,30,4,0,0,51,0
12/23/2018,2A9X4KHXZI,20,8,3,2,2,52,2
12/21/2018,2A9X4KHXZI,17,24,0,0,1,50,2
02/22/2018,2A9X4KHXZI,2,4,4,1,2,45,1
09/04/2018,2A9X4KHXZI,27,9,2,1,0,35,2
02/05/2018,2A9X4KHXZI,32,15,2,2,1,50,2
02/14/2018,2A9X4KHXZI,37,1,2,2,0,21,2
01/15/2018,2A9X4KHXZI,22,8,4,0,0,66,1
04/02/2018,2A9X4KHXZI,0,7,3,1,2,74,2
03/17/2018,2A9X4KHXZI,15,14,2,1,1,29,0
09/05/2018,2A9X4KHXZI,33,19,3,0,2,29,1
04/13/2018,2A9X4KHXZI,16,33,1,3,2,62,0
10/27/2018,2A9X4KHXZI,6,10,1,0,0,31,1
01/12/2018,2A9X4KHXZI,32,0,1,0,1,6,2
01/19/2018,2A9X4KHXZI,5,19,1,1,0,41,0
08/29/2018,2A9X4KHXZI,30,19,2,0,2,34,2
03/23/2018,2A9X4KHXZI,30,18,4,0,0,60,0
03/27/2018,2A9X4KHXZI,20,12,1,0,0,54,0
10/08/2018,2A9X4KHXZI,31,18,2,1,2,22,1
04/24/2018,2A9X4KHXZI,17,7,1,0,0,28,2
10/28/2018,2A9X4KHXZI,29,21,4,2,2,17,1
08/30/2018,2A9X4KHXZI,0,4,4,1,2,34,1
07/20/2018,2A9X4KHXZI,3,33,1,1,2,28,1
04/02/2018,2A9X4KHXZI,2,12,3,0,2,8,0
12/18/2018,2A9X4KHXZI,23,22,4,3,1,73,1
07/20/2018,2A9X4KHXZI,31,28,4,3,1,26,2
06/19/2018,2A9X4KHXZI,38,32,2,0,0,11,2
06/23/2018,2A9X4KHXZI,25,26,2,3,1,40,2
05/09/2018,2A9X4KHXZI,10,12,0,1,1,12,1
08/19/2018,2A9X4KHXZI,5,20,0,2,0,7,0
01/10/2018,2A9X4KHXZI,20,4,4,1,2,34,0
07/26/2018,2A9X4KHXZI,20,16,1,0,0,18,1
07/10/2018,2A9X4KHXZI,32,9,1,1,0,14,0
12/07/2018,TPJKXTM0CB,4,33,2,3,1,35,2
01/22/2018,TPJKXTM0CB,22,19,3,0,1,38,1
04/21/2018,TPJKXTM0CB,4,2,3,1,1,30,2
04/22/2018,TPJKXTM0CB,32,19,0,3,2,11,2
11/04/2018,TPJKXTM0CB,5,27,1,1,2,66,1
03/28/2018,TPJKXTM0CB,7,13,3,2,0,42,1
09/24/2018,TPJKXTM0CB,12,18,0,1,0,4,2
02/02/2018,TPJKXTM0CB,3,32,4,3,0,74,2
06/13/2018,TPJKXTM0CB,10,8,2,3,0,15,0
10/09/2018,TPJKXTM0CB,17,18,0,3,2,4,0
05/05/2018,TPJKXTM0CB,30,27,2,2,1,11,2
05/03/2018,TPJKXTM0CB,21,19,0,0,2,70,2
08/06/2018,TPJKXTM0CB,21,32,4,2,1,72,2
02/19/2018,TPJKXTM0CB,14,29,4,1,1,68,1
08/07/2018,TPJKXTM0CB,21,12,1,3,2,24,1
07/20/2018,TPJKXTM0CB,15,9,0,2,0,25,2
04/13/2018,TPJKXTM0CB,25,18,3,1,1,42,2
09/19/2018,TPJKXTM0CB,1,30,3,1,0,40,0
06/11/2018,TPJKXTM0CB,5,1,0,1,2,79,1
03/07/2018,TPJKXTM0CB,13,18,3,3,0,46,0
06/17/2018,TPJKXTM0CB,4,21,1,1,2,79,2
07/17/2018,TPJKXTM0CB,18,28,1,1,0,52,2
03/14/2018,TPJKXTM0CB,13,20,3,1,2,18,2
01/23/2018,TPJKXTM0CB,12,0,3,1,0,52,1
04/25/2018,TPJKXTM0CB,9,4,4,2,2,55,1
11/16/2018,TPJKXTM0CB,13,6,1,0,0,32,0
03/24/2018,TPJKXTM0CB,27,3,2,2,0,9,0
10/23/2018,TPJKXTM0CB,15,7,2,0,2,61,2
05/28/2018,TPJKXTM0CB,18,29,4,3,2,6,0
01/19/2018,TPJKXTM0CB,8,18,3,0,0,35,0
07/10/2018,TPJKXTM0CB,35,6,3,2,1,52,1
11/06/2018,TPJKXTM0CB,28,18,1,0,1,11,1
02/15/2018,TPJKXTM0CB,18,28,4,2,0,44,0
04/08/2018,TPJKXTM0CB,5,32,3,0,2,73,2
12/13/2018,TPJKXTM0CB,29,2,3,3,1,62,0
05/14/2018,TPJKXTM0CB,31,24,4,1,0,68,0
08/19/2018,TPJKXTM0CB,21,8,3,1,0,36,1
05/27/2018,TPJKXTM0CB,34,27,1,0,0,71,1
08/25/2018,TPJKXTM0CB,14,33,2,1,0,22,2
12/13/2018,TPJKXTM0CB,25,8,4,3,1,53,0
12/26/2018,KUUHY8JMSM,29,3,2,0,2,30,1
05/01/2018,KUUHY8JMSM,11,9,4,3,1,5,1
08/30/2018,KUUHY8JMSM,17,19,4,3,1,79,2
08/13/2018,KUUHY8JMSM,11,26,0,1,2,34,0
03/04/2018,KUUHY8JMSM,37,18,4,3,2,63,2
08/07/2018,KUUHY8JMSM,32,29,3,2,0,68,0
02/22/2018,KUUHY8JMSM,33,19,4,2,2,61,1
05/01/2018,KUUHY8JMSM,20,21,4,0,0,13,1
07/17/2018,KUUHY8JMSM,10,6,0,1,2,6,0
02/03/2018,KUUHY8JMSM,19,3,2,3,0,12,0
09/13/2018,KUUHY8JMSM,33,20,4,3,2,28,0
08/25/2018,KUUHY8JMSM,26,28,4,0,0,14,2
02/16/2018,KUUHY8JMSM,19,29,0,0,1,68,2
12/29/2018,KUUHY8JMSM,14,33,0,1,2,26,2
12/27/2018,KUUHY8JMSM,26,1,3,1,1,9,0
01/17/2018,KUUHY8JMSM,24,14,3,0,0,45,1
05/25/2018,KUUHY8JMSM,34,17,2,3,0,11,0
12/30/2018,KUUHY8JMSM,5,14,4,1,1,11,1
07/28/2018,KUUHY8JMSM,3,4,1,0,2,79,2
01/05/2018,KUUHY8JMSM,29,32,2,2,1,79,2
04/11/2018,KUUHY8JMSM,29,6,1,3,2,26,2
05/31/2018,KUUHY8JMSM,36,2,2,3,1,58,0
01/23/2018,KUUHY8JMSM,31,12,3,1,2,31,2
10/31/2018,KUUHY8JMSM,33,30,3,3,1,18,2
07/12/2018,KUUHY8JMSM,32,14,3,2,2,2,0
03/04/2018,KUUHY8JMSM,0,26,0,3,0,58,1
11/20/2018,KUUHY8JMSM,7,17,3,0,0,13,2
03/16/2018,KUUHY8JMSM,31,30,2,3,1,53,2
05/01/2018,KUUHY8JMSM,8,21,1,1,0,35,0
07/13/2018,KUUHY8JMSM,15,30,3,0,1,6,0
06/13/2018,KUUHY8JMSM,13,33,4,0,2,76,1
05/05/2018,KUUHY8JMSM,23,3,2,3,2,74,2
01/10/2018,KUUHY8JMSM,35,32,3,0,1,69,0
10/16/2018,KUUHY8JMSM,26,9,2,2,0,68,2
05/19/2018,KUUHY8JMSM,33,1,3,3,0,35,2
01/11/2018,KUUHY8JMSM,22,24,3,2,0,10,1
09/02/2018,KUUHY8JMSM,16,25,0,0,1,31,2
07/13/2018,KUUHY8JMSM,37,24,3,1,2,77,1
11/10/2018,KUUHY8JMSM,23,7,4,2,0,35,0
06/05/2018,KUUHY8JMSM,19,2,1,0,0,12,0
03/29/2018,KUUHY8JMSM,16,8,2,2,0,36,0
08/22/2018,KUUHY8JMSM,1,26,2,0,0,37,0
02/20/2018,KUUHY8JMSM,33,3,3,0,2,33,1
04/06/2018,KUUHY8JMSM,8,12,2,0,1,35,1
05/18/2018,KUUHY8JMSM,6,27,1,1,2,24,1
12/03/2018,KUUHY8JMSM,25,1,0,0,0,62,2
01/05/2018,KUUHY8JMSM,28,29,1,1,0,77,2
10/12/2018,KUUHY8JMSM,32,27,1,0,1,72,1
03/28/2018,KUUHY8JMSM,32,17,0,1,0,63,1
01/17/2018,UI7EJIY2KI,8,27,0,0,1,78,1
06/18/2018,UI7EJIY2KI,5,28,2,2,1,67,2
08/26/2018,UI7EJIY2KI,15,21,0,3,0,58,0
05/01/2018,UI7EJIY2KI,16,30,0,2,1,78,1
09/19/2018,UI7EJIY2KI,23,2,3,2,1,56,1
02/23/2018,UI7EJIY2KI,0,27,2,2,0,30,2
12/16/2018,UI7EJIY2KI,28,15,3,3,1,10,1
02/10/2018,UI7EJIY2KI,31,31,4,3,1,20,1
07/24/2018,UI7EJIY2KI,17,4,2,1,1,10,2
10/08/2018,UI7EJIY2KI,19,19,2,1,1,25,1
12/26/2018,UI7EJIY2KI,17,0,1,3,2,3,0
01/22/2018,UI7EJIY2KI,39,30,0,2,1,78,2
09/03/2018,UI7EJIY2KI,16,22,1,3,2,65,0
09/03/2018,UI7EJIY2KI,13,30,3,0,1,45,0
08/26/2018,UI7EJIY2KI,31,31,2,3,2,24,1
10/04/2018,UI7EJIY2KI,16,0,0,1,1,67,0
08/21/2018,UI7EJIY2KI,35,24,0,3,0,10,2
06/25/2018,UI7EJIY2KI,6,14,1,0,1,76,1
11/22/2018,UI7EJIY2KI,1,22,3,1,2,62,0
07/07/2018,UI7EJIY2KI,4,30,4,0,0,61,0
12/01/2018,UI7EJIY2KI,30,11,2,1,1,48,1
10/31/2018,UI7EJIY2KI,20,1,4,1,1,51,1
02/15/2018,UI7EJIY2KI,19,7,4,2,1,28,2
04/20/2018,UI7EJIY2KI,17,19,0,3,0,30,2
11/22/2018,UI7EJIY2KI,6,21,4,2,0,47,2
04/07/2018,UI7EJIY2KI,37,9,2,0,2,26,1
06/26/2018,UI7EJIY2KI,36,20,3,3,2,1,2
03/14/2018,UI7EJIY2KI,35,20,0,3,2,59,1
04/22/2018,UI7EJIY2KI,19,2,1,1,1,13,1
07/12/2018,UI7EJIY2KI,26,28,1,1,0,79,2
09/13/2018,UI7EJIY2KI,14,0,4,2,2,76,2
07/30/2018,UI7EJIY2KI,38,11,1,1,2,46,0
11/23/2018,UI7EJIY2KI,35,1,0,0,2,31,0
10/28/2018,UI7EJIY2KI,5,21,2,2,1,8,1
08/23/2018,UI7EJIY2KI,9,10,2,3,2,44,0
01/06/2018,UI7EJIY2KI,26,13,3,1,2,62,0
03/02/2018,UI7EJIY2KI,21,14,4,2,2,3,2
03/07/2018,UI7EJIY2KI,14,31,4,2,0,64,1
09/21/2018,UI7EJIY2KI,7,27,3,0,2,79,1
09/10/2018,UI7EJIY2KI,29,26,3,1,1,77,1
11/19/2018,UI7EJIY2KI,20,21,2,1,2,69,1
01/15/2018,UI7EJIY2KI,18,8,2,0,0,34,2
12/26/2018,UI7EJIY2KI,13,3,3,0,2,21,0
04/27/2018,UI7EJIY2KI,6,3,1,1,1,79,0
12/27/2018,UI7EJIY2KI,8,31,0,3,0,58,0
09/06/2018,UI7EJIY2KI,28,3,3,2,2,59,2
08/20/2018,UI7EJIY2KI,9,23,0,2,1,17,1
03/21/2018,UI7EJIY2KI,39,4,4,1,1,51,2
10/07/2018,UI7EJIY2KI,36,17,1,0,2,11,0
06/29/2018,UI7EJIY2KI,6,0,4,3,2,59,0
08/22/2018,UI7EJIY2KI,32,16,4,3,0,74,2
11/15/2018,UI7EJIY2KI,13,24,4,1,2,0,2
12/19/2018,UI7EJIY2KI,36,31,1,0,1,67,1
03/09/2018,UI7EJIY2KI,28,7,0,1,2,33,1
10/01/2018,UI7EJIY2KI,28,21,0,0,0,46,0
03/03/2018,UI7EJIY2KI,26,8,3,1,2,31,1
04/09/2018,UI7EJIY2KI,16,17,4,2,2,26,2
01/06/2018,UI7EJIY2KI,5,19,4,0,0,68,1
03/27/2018,UI7EJIY2KI,31,1,0,1,2,75,1
03/20/2018,UI7EJIY2KI,19,22,4,3,0,36,0
06/08/2018,UI7EJIY2KI,35,32,4,3,0,25,0
01/10/2018,UI7EJIY2KI,4,13,2,1,1,63,1
11/26/2018,UI7EJIY2KI,11,15,1,0,1,53,2
02/28/2018,UI7EJIY2KI,21,13,3,1,2,73,0
07/10/2018,UI7EJIY2KI,2,33,4,0,0,73,0
12/10/2018,UI7EJIY2KI,26,17,4,3,1,0,0
01/31/2018,UI7EJIY2KI,24,18,4,1,0,50,0
10/26/2018,UI7EJIY2KI,30,3,2,3,0,79,0
10/26/2018,UI7EJIY2KI,32,25,3,2,1,18,0
01/30/2018,UI7EJIY2KI,10,0,4,3,1,41,0
05/31/2018,UI7EJIY2KI,31,4,1,0,0,0,2
11/27/2018,UI7EJIY2KI,34,8,3,0,2,5,1
07/18/2018,UI7EJIY2KI,36,17,4,2,2,32,1
09/23/2018,UI7EJIY2KI,21,18,0,1,2,78,1
06/06/2018,UI7EJIY2KI,16,33,0,0,0,45,2
12/05/2018,UI7EJIY2KI,6,13,4,3,1,23,0
10/04/2018,UI7EJIY2KI,17,12,3,3,0,44,2
09/30/2018,UI7EJIY2KI,31,3,4,2,1,61,0
12/05/2018,UI7EJIY2KI,30,21,4,2,1,10,1
09/06/2018,UI7EJIY2KI,36,19,4,2,0,33,1
10/31/2018,UI7EJIY2KI,20,14,0,0,1,76,1
10/08/2018,UI7EJIY2KI,27,20,0,2,2,76,0
04/09/2018,UI7EJIY2KI,9,6,3,2,0,47,2
06/19/2018,UI7EJIY2KI,26,10,2,0,2,50,1
06/06/2018,R5S5MUFVWU,16,28,1,2,2,25,1
08/18/2018,R5S5MUFVWU,25,12,2,0,2,46,2
07/06/2018,R5S5MUFVWU,5,1,3,2,1,46,2
05/21/2018,R5S5MUFVWU,26,28,4,0,2,3,2
10/18/2018,R5S5MUFVWU,14,10,4,1,1,47,2
07/19/2018,R5S5MUFVWU,20,11,1,2,1,51,0
12/08/2018,R5S5MUFVWU,19,24,0,2,2,31,0
11/12/2018,R5S5MUFVWU,32,24,0,3,1,29,0
07/09/2018,R5S5MUFVWU,10,14,2,1,1,35,1
11/02/2018,R5S5MUFVWU,8,30,3,0,2,17,0
07/20/2018,R5S5MUFVWU,10,29,0,1,0,56,0
06/15/2018,AYGKZW5YPG,8,5,4,0,2,52,2
02/18/2018,AYGKZW5YPG,5,32,3,0,1,20,0
03/01/2018,AYGKZW5YPG,33,21,4,0,2,75,1
01/18/2018,AYGKZW5YPG,2,12,0,2,2,4,0
03/17/2018,AYGKZW5YPG,3,25,2,1,0,16,0
08/09/2018,AYGKZW5YPG,4,29,2,0,0,73,2
09/06/2018,AYGKZW5YPG,21,23,2,0,1,0,0
02/07/2018,AYGKZW5YPG,6,13,1,3,2,20,2
09/22/2018,AYGKZW5YPG,7,24,0,1,1,33,0
01/22/2018,AYGKZW5YPG,38,21,3,0,0,47,0
08/20/2018,AYGKZW5YPG,28,29,0,2,0,44,2
01/10/2018,AYGKZW5YPG,20,9,3,2,1,70,1
05/03/2018,AYGKZW5YPG,1,4,2,2,0,55,2
06/06/2018,AYGKZW5YPG,3,28,3,1,1,74,1
07/05/2018,AYGKZW5YPG,2,21,4,2,1,51,0
11/17/2018,AYGKZW5YPG,10,1,2,1,2,46,1
01/12/2018,AYGKZW5YPG,23,18,2,3,2,58,0
02/20/2018,AYGKZW5YPG,38,17,4,2,2,40,1
11/12/2018,AYGKZW5YPG,28,30,2,3,0,51,0
08/11/2018,AYGKZW5YPG,35,8,4,0,0,70,0
12/09/2018,AYGKZW5YPG,7,32,0,0,2,76,2
01/01/2018,AYGKZW5YPG,16,9,1,2,0,29,2
02/03/2018,AYGKZW5YPG,1,25,1,0,2,61,1
10/12/2018,AYGKZW5YPG,19,1,3,3,1,36,2
07/02/2018,AYGKZW5YPG,29,17,2,1,2,73,1
09/10/2018,AYGKZW5YPG,20,30,4,0,0,4,0
02/09/2018,AYGKZW5YPG,5,28,2,0,2,30,1
09/04/2018,AYGKZW5YPG,33,23,1,0,0,21,0
10/29/2018,AYGKZW5YPG,39,7,1,2,0,74,0
04/10/2018,AYGKZW5YPG,39,22,0,0,2,8,1
06/04/2018,AYGKZW5YPG,17,17,4,0,1,64,0
09/16/2018,AYGKZW5YPG,38,30,0,1,1,66,0
04/26/2018,AYGKZW5YPG,13,14,4,1,2,57,0
07/17/2018,AYGKZW5YPG,29,8,4,3,2,49,2
10/09/2018,AYGKZW5YPG,32,31,1,1,1,69,1
11/24/2018,AYGKZW5YPG,38,15,2,0,1,43,1
04/27/2018,AYGKZW5YPG,15,23,1,2,1,3,1
10/26/2018,AYGKZW5YPG,16,16,2,2,0,6,2
02/15/2018,166FJV65R6,18,3,0,3,1,47,1
02/16/2018,166FJV65R6,6,14,3,0,2,15,0
10/24/2018,166FJV65R6,20,15,0,3,0,44,1
08/27/2018,166FJV65R6,16,5,1,2,2,77,1
08/10/2018,166FJV65R6,37,19,4,2,2,53,0
06/06/2018,166FJV65R6,15,33,3,2,1,46,0
06/13/2018,166FJV65R6,7,30,4,3,0,67,0
07/01/2018,166FJV65R6,21,10,3,3,1,5,0
08/15/2018,166FJV65R6,30,21,0,1,2,79,1
11/23/2018,166FJV65R6,7,4,3,3,2,55,0
02/05/2018,166FJV65R6,30,10,0,2,2,52,0
07/17/2018,166FJV65R6,20,4,2,1,2,12,1
02/21/2018,166FJV65R6,13,7,0,2,2,50,1
12/12/2018,166FJV65R6,14,0,0,2,1,13,2
10/30/2018,166FJV65R6,39,31,3,0,0,53,0
05/06/2018,166FJV65R6,32,6,0,2,2,8,1
11/07/2018,166FJV65R6,12,21,1,1,0,77,2
09/19/2018,166FJV65R6,9,23,0,3,1,17,2
08/08/2018,166FJV65R6,27,25,0,2,0,69,0
09/15/2018,166FJV65R6,14,11,2,1,2,78,0
11/16/2018,166FJV65R6,3,16,4,3,0,5,1
10/26/2018,166FJV65R6,35,10,3,0,2,66,1
03/24/2018,166FJV65R6,2,2,0,0,0,34,2
04/08/2018,166FJV65R6,10,9,0,2,1,38,0
